0
0
0
4.16E-07
1.10E-06
2.58E-06
1.78E-06
0
0
0
0
2.92E-07
2.09E-06
4.04E-06
3.07E-06
2.17E-06
1.01E-06
2.37E-06
4.72E-08
0
0
2.99E-05
2.25E-05
3.95E-06
1.48E-06
5.05E-07
2.93E-07
8.38E-07
1.98E-06
0
3.97E-05
0.00011732
2.83E-05
6.42E-06
1.40E-06
3.74E-07
4.52E-08
1.82E-06
1.10E-06
4.98E-07
0.00029432
0.00011508
4.02E-05
1.33E-05
2.29E-06
3.28E-07
1.61E-07
4.55E-07
1.02E-06
5.12E-06
0.00043026
0.00018115
5.89E-05
2.22E-05
5.21E-06
1.08E-06
4.26E-07
6.83E-07
2.20E-06
4.83E-06
0.00011336
0.00030263
9.32E-05
3.44E-05
1.05E-05
2.83E-06
1.46E-06
1.21E-06
2.51E-06
2.70E-06
0
0.00092441
0.00016946
7.78E-05
2.27E-05
6.11E-06
2.27E-06
4.37E-06
2.90E-06
0
0
2.94E-06
0.00043475
0.00015439
4.72E-05
1.81E-05
5.50E-06
7.28E-07
8.62E-08
0
0
0
0
2.36E-05
2.30E-05
8.80E-06
7.21E-07
0
0
0
0
0
7.90E-06
1.02E-05
8.71E-06
2.33E-05
3.77E-05
2.53E-05
0
0
0
1.32E-05
1.70E-05
2.12E-09
0
0
2.70E-08
1.04E-05
5.25E-06
0
0.00059051
0.00017686
0
0
0
0
0
0
4.71E-06
3.76E-05
0.0013367
3.89E-07
0
0
0
0
0
0
1.26E-08
3.07E-05
0.0034755
0
0
0
0
0
0
0
0
2.12E-05
0.0073539
0
0
0
0
0
0
0
0
3.69E-05
0.009378
1.23E-06
0
0
0
0
0
0
3.44E-08
1.21E-05
0.0096332
0.0016258
0
0
0
0
0
0
2.33E-05
2.75E-05
0
0.009245
0.00071242
7.55E-07
0
0
1.46E-09
7.88E-06
1.93E-06
0
0
0
0.0023815
0.0020841
0.00053471
0.00010271
2.78E-05
4.31E-06
0
0
0
0
2.54E-05
1.27E-05
1.57E-05
1.98E-05
3.67E-05
2.14E-05
0
0
0
0.00012074
0
0
0
0
0
3.92E-10
1.36E-05
0
0.00049242
3.60E-08
0
0
0
0
0
0
0
5.56E-05
0.0032112
0
0
0
0
0
0
0
0
3.59E-05
0.0077605
0
0
0
0
0
0
0
0
3.92E-05
0.014267
0
0
0
0
0
0
0
0
3.59E-05
0.021926
0
0
0
0
0
0
0
0
2.02E-05
0.027285
0
0
0
0
0
0
0
0
8.08E-06
0
0.023402
0
0
0
0
0
1.02E-09
3.43E-05
0
0
0
0.0067339
0.0024931
0.00054832
0.00014739
3.74E-05
1.45E-05
0
0
0
0
2.45E-05
1.39E-05
1.23E-05
2.16E-05
4.08E-05
1.83E-05
0
0
0
0.00010199
0
0
0
0
0
0
2.76E-05
0
0.0004684
6.05E-08
0
0
0
0
0
0
0
0.00011236
0.0033023
0
0
0
0
0
0
0
0
1.44E-05
0.0076942
0
0
0
0
0
0
0
0
6.45E-05
0.014438
0
0
0
0
0
0
0
0
4.66E-05
0.020583
0
0
0
0
0
0
0
0
1.17E-05
0.026486
2.40E-08
0
0
0
0
0
0
0
8.61E-06
0
0.022027
1.81E-08
0
0
0
0
9.34E-09
3.22E-05
0
0
0
0.006913
0.0024419
0.00051861
0.00017309
3.67E-05
1.48E-05
0
0
0
0
2.59E-05
1.54E-05
1.47E-05
2.29E-05
4.31E-05
2.21E-05
0
0
0
9.47E-05
0
0
0
0
0
0
4.34E-05
0
0.00044537
9.19E-08
0
0
0
0
0
0
0
6.95E-05
0.0032894
0
0
0
0
0
0
0
0
4.83E-05
0.0077703
0
0
0
0
0
0
0
0
4.70E-05
0.014453
0
0
0
0
0
0
0
0
5.58E-05
0.02072
0
0
0
0
0
0
0
0
8.32E-06
0.026839
0
0
0
0
0
0
0
0
1.61E-05
0
0.021193
0
0
0
0
0
0
2.69E-05
0
0
0
0.0069247
0.0025021
0.00050306
0.00015773
4.15E-05
1.45E-05
0
0
0
0
2.32E-05
1.41E-05
9.36E-06
2.74E-05
4.24E-05
2.18E-05
0
0
0
9.17E-05
0
0
0
0
0
0
4.73E-05
0
0.00044887
3.09E-07
0
0
0
0
0
0
0
0.00016771
0.0033888
0
0
0
0
0
0
0
0
9.83E-06
0.007642
0
0
0
0
0
0
0
0
8.83E-05
0.014157
0
0
0
0
0
0
0
