1,0,0
2,40,0
3,80,0
4,120,0
5,160,0
6,200,0
7,0,40
8,40,40
9,80,40
10,120,40
11,160,40
12,200,40
13,0,80
14,40,80
15,80,80
16,120,80
17,160,80
18,200,80
19,0,120
20,40,120
21,80,120
22,120,120
23,160,120
24,200,120
25,0,160
26,40,160
27,80,160
28,120,160
29,160,160
30,200,160
31,0,200
32,40,200
33,80,200
34,120,200
35,160,200
36,200,200
37,0,240
38,40,240
39,80,240
40,120,240
41,160,240
42,200,240
43,0,280
44,40,280
45,80,280
46,120,280
47,160,280
48,200,280
49,0,320
50,40,320
51,80,320
52,120,320
53,160,320
54,200,320
55,0,360
56,40,360
57,80,360
58,120,360
59,160,360
60,200,360
