1,0,0
2,5,0
3,10,0
4,15,0
5,20,0
6,25,0
7,30,0
8,35,0
9,40,0
10,45,0
11,50,0
12,55,0
13,60,0
14,65,0
15,70,0
16,75,0
17,80,0
18,85,0
19,90,0
20,95,0
21,100,0
22,105,0
23,110,0
24,115,0
25,120,0
26,125,0
27,130,0
28,135,0
29,140,0
30,145,0
31,150,0
32,155,0
33,160,0
34,165,0
35,170,0
36,175,0
37,180,0
38,0,5
39,5,5
40,10,5
41,15,5
42,20,5
43,25,5
44,30,5
45,35,5
46,40,5
47,45,5
48,50,5
49,55,5
50,60,5
51,65,5
52,70,5
53,75,5
54,80,5
55,85,5
56,90,5
57,95,5
58,100,5
59,105,5
60,110,5
61,115,5
62,120,5
63,125,5
64,130,5
65,135,5
66,140,5
67,145,5
68,150,5
69,155,5
70,160,5
71,165,5
72,170,5
73,175,5
74,180,5
75,0,10
76,5,10
77,10,10
78,15,10
79,20,10
80,25,10
81,30,10
82,35,10
83,40,10
84,45,10
85,50,10
86,55,10
87,60,10
88,65,10
89,70,10
90,75,10
91,80,10
92,85,10
93,90,10
94,95,10
95,100,10
96,105,10
97,110,10
98,115,10
99,120,10
100,125,10
101,130,10
102,135,10
103,140,10
104,145,10
105,150,10
106,155,10
107,160,10
108,165,10
109,170,10
110,175,10
111,180,10
112,0,15
113,5,15
114,10,15
115,15,15
116,20,15
117,25,15
118,30,15
119,35,15
120,40,15
121,45,15
122,50,15
123,55,15
124,60,15
125,65,15
126,70,15
127,75,15
128,80,15
129,85,15
130,90,15
131,95,15
132,100,15
133,105,15
134,110,15
135,115,15
136,120,15
137,125,15
138,130,15
139,135,15
140,140,15
141,145,15
142,150,15
143,155,15
144,160,15
145,165,15
146,170,15
147,175,15
148,180,15
149,0,20
150,5,20
151,10,20
152,15,20
153,20,20
154,25,20
155,30,20
156,35,20
157,40,20
158,45,20
159,50,20
160,55,20
161,60,20
162,65,20
163,70,20
164,75,20
165,80,20
166,85,20
167,90,20
168,95,20
169,100,20
170,105,20
171,110,20
172,115,20
173,120,20
174,125,20
175,130,20
176,135,20
177,140,20
178,145,20
179,150,20
180,155,20
181,160,20
182,165,20
183,170,20
184,175,20
185,180,20
186,0,25
187,5,25
188,10,25
189,15,25
190,20,25
191,25,25
192,30,25
193,35,25
194,40,25
195,45,25
196,50,25
197,55,25
198,60,25
199,65,25
200,70,25
201,75,25
202,80,25
203,85,25
204,90,25
205,95,25
206,100,25
207,105,25
208,110,25
209,115,25
210,120,25
211,125,25
212,130,25
213,135,25
214,140,25
215,145,25
216,150,25
217,155,25
218,160,25
219,165,25
220,170,25
221,175,25
222,180,25
223,0,30
224,5,30
225,10,30
226,15,30
227,20,30
228,25,30
229,30,30
230,35,30
231,40,30
232,45,30
233,50,30
234,55,30
235,60,30
236,65,30
237,70,30
238,75,30
239,80,30
240,85,30
241,90,30
242,95,30
243,100,30
244,105,30
245,110,30
246,115,30
247,120,30
248,125,30
249,130,30
250,135,30
251,140,30
252,145,30
253,150,30
254,155,30
255,160,30
256,165,30
257,170,30
258,175,30
259,180,30
260,0,35
261,5,35
262,10,35
263,15,35
264,20,35
265,25,35
266,30,35
267,35,35
268,40,35
269,45,35
270,50,35
271,55,35
272,60,35
273,65,35
274,70,35
275,75,35
276,80,35
277,85,35
278,90,35
279,95,35
280,100,35
281,105,35
282,110,35
283,115,35
284,120,35
285,125,35
286,130,35
287,135,35
288,140,35
289,145,35
290,150,35
291,155,35
292,160,35
293,165,35
294,170,35
295,175,35
296,180,35
297,0,40
298,5,40
299,10,40
300,15,40
301,20,40
