1,0,0
2,31,0
3,62,0
4,93,0
5,124,0
6,155,0
7,186,0
8,0,31
9,31,31
10,62,31
11,93,31
12,124,31
13,155,31
14,186,31
15,0,62
16,31,62
17,62,62
18,93,62
19,124,62
20,155,62
21,186,62
22,0,93
23,31,93
24,62,93
25,93,93
26,124,93
27,155,93
28,186,93
29,0,124
30,31,124
31,62,124
32,93,124
33,124,124
34,155,124
35,186,124
36,0,155
37,31,155
38,62,155
39,93,155
40,124,155
41,155,155
42,186,155
43,0,186
44,31,186
45,62,186
46,93,186
47,124,186
48,155,186
49,186,186
50,0,217
51,31,217
52,62,217
53,93,217
54,124,217
55,155,217
56,186,217
57,0,248
58,31,248
59,62,248
60,93,248
61,124,248
62,155,248
63,186,248
64,0,279
65,31,279
66,62,279
67,93,279
68,124,279
69,155,279
70,186,279
71,0,310
72,31,310
73,62,310
74,93,310
75,124,310
76,155,310
77,186,310
78,0,341
79,31,341
80,62,341
81,93,341
82,124,341
83,155,341
84,186,341
85,0,372
86,31,372
87,62,372
88,93,372
89,124,372
90,155,372
91,186,372
