1,0,0
2,39,0
3,78,0
4,117,0
5,156,0
6,195,0
7,0,39
8,39,39
9,78,39
10,117,39
11,156,39
12,195,39
13,0,78
14,39,78
15,78,78
16,117,78
17,156,78
18,195,78
19,0,117
20,39,117
21,78,117
22,117,117
23,156,117
24,195,117
25,0,156
26,39,156
27,78,156
28,117,156
29,156,156
30,195,156
31,0,195
32,39,195
33,78,195
34,117,195
35,156,195
36,195,195
37,0,234
38,39,234
39,78,234
40,117,234
41,156,234
42,195,234
43,0,273
44,39,273
45,78,273
46,117,273
47,156,273
48,195,273
49,0,312
50,39,312
51,78,312
52,117,312
53,156,312
54,195,312
55,0,351
56,39,351
57,78,351
58,117,351
59,156,351
60,195,351
