1,0,0
2,15,0
3,30,0
4,45,0
5,60,0
6,75,0
7,90,0
8,105,0
9,120,0
10,135,0
11,150,0
12,165,0
13,180,0
14,0,15
15,15,15
16,30,15
17,45,15
18,60,15
19,75,15
20,90,15
21,105,15
22,120,15
23,135,15
24,150,15
25,165,15
26,180,15
27,0,30
28,15,30
29,30,30
30,45,30
31,60,30
32,75,30
33,90,30
34,105,30
35,120,30
36,135,30
37,150,30
38,165,30
39,180,30
40,0,45
41,15,45
42,30,45
43,45,45
44,60,45
45,75,45
46,90,45
47,105,45
48,120,45
49,135,45
50,150,45
51,165,45
52,180,45
53,0,60
54,15,60
55,30,60
56,45,60
57,60,60
58,75,60
59,90,60
60,105,60
61,120,60
62,135,60
63,150,60
64,165,60
65,180,60
66,0,75
67,15,75
68,30,75
69,45,75
70,60,75
71,75,75
72,90,75
73,105,75
74,120,75
75,135,75
76,150,75
77,165,75
78,180,75
79,0,90
80,15,90
81,30,90
82,45,90
83,60,90
84,75,90
85,90,90
86,105,90
87,120,90
88,135,90
89,150,90
90,165,90
91,180,90
92,0,105
93,15,105
94,30,105
95,45,105
96,60,105
97,75,105
98,90,105
99,105,105
100,120,105
101,135,105
102,150,105
103,165,105
104,180,105
105,0,120
106,15,120
107,30,120
108,45,120
109,60,120
110,75,120
111,90,120
112,105,120
113,120,120
114,135,120
115,150,120
116,165,120
117,180,120
118,0,135
119,15,135
120,30,135
121,45,135
122,60,135
123,75,135
124,90,135
125,105,135
126,120,135
127,135,135
128,150,135
129,165,135
130,180,135
131,0,150
132,15,150
133,30,150
134,45,150
135,60,150
136,75,150
137,90,150
138,105,150
139,120,150
140,135,150
141,150,150
142,165,150
143,180,150
144,0,165
145,15,165
146,30,165
147,45,165
148,60,165
149,75,165
150,90,165
151,105,165
152,120,165
153,135,165
154,150,165
155,165,165
156,180,165
157,0,180
158,15,180
159,30,180
160,45,180
161,60,180
162,75,180
163,90,180
164,105,180
165,120,180
166,135,180
167,150,180
168,165,180
169,180,180
170,0,195
171,15,195
172,30,195
173,45,195
174,60,195
175,75,195
176,90,195
177,105,195
178,120,195
179,135,195
180,150,195
181,165,195
182,180,195
183,0,210
184,15,210
185,30,210
186,45,210
187,60,210
188,75,210
189,90,210
190,105,210
191,120,210
192,135,210
193,150,210
194,165,210
195,180,210
196,0,225
197,15,225
198,30,225
199,45,225
200,60,225
201,75,225
202,90,225
203,105,225
204,120,225
205,135,225
206,150,225
207,165,225
208,180,225
209,0,240
210,15,240
211,30,240
212,45,240
213,60,240
214,75,240
215,90,240
216,105,240
217,120,240
218,135,240
219,150,240
220,165,240
221,180,240
222,0,255
223,15,255
224,30,255
225,45,255
226,60,255
227,75,255
228,90,255
229,105,255
230,120,255
231,135,255
232,150,255
233,165,255
234,180,255
235,0,270
236,15,270
237,30,270
238,45,270
239,60,270
240,75,270
241,90,270
242,105,270
243,120,270
244,135,270
245,150,270
246,165,270
247,180,270
248,0,285
249,15,285
250,30,285
251,45,285
252,60,285
253,75,285
254,90,285
255,105,285
256,120,285
257,135,285
258,150,285
259,165,285
260,180,285
261,0,300
262,15,300
263,30,300
264,45,300
265,60,300
266,75,300
267,90,300
268,105,300
269,120,300
270,135,300
271,150,300
272,165,300
273,180,300
274,0,315
275,15,315
276,30,315
277,45,315
278,60,315
279,75,315
280,90,315
281,105,315
282,120,315
283,135,315
284,150,315
285,165,315
286,180,315
287,0,330
288,15,330
289,30,330
290,45,330
291,60,330
292,75,330
293,90,330
294,105,330
295,120,330
296,135,330
297,150,330
298,165,330
299,180,330
300,0,345
301,15,345
302,30,345
303,45,345
304,60,345
305,75,345
306,90,345
307,105,345
308,120,345
309,135,345
310,150,345
311,165,345
312,180,345
313,0,360
314,15,360
315,30,360
316,45,360
317,60,360
318,75,360
319,90,360
320,105,360
321,120,360
322,135,360
323,150,360
324,165,360
325,180,360
