1,0,0
2,17,0
3,34,0
4,51,0
5,68,0
6,85,0
7,102,0
8,119,0
9,136,0
10,153,0
11,170,0
12,187,0
13,0,17
14,17,17
15,34,17
16,51,17
17,68,17
18,85,17
19,102,17
20,119,17
21,136,17
22,153,17
23,170,17
24,187,17
25,0,34
26,17,34
27,34,34
28,51,34
29,68,34
30,85,34
31,102,34
32,119,34
33,136,34
34,153,34
35,170,34
36,187,34
37,0,51
38,17,51
39,34,51
40,51,51
41,68,51
42,85,51
43,102,51
44,119,51
45,136,51
46,153,51
47,170,51
48,187,51
49,0,68
50,17,68
51,34,68
52,51,68
53,68,68
54,85,68
55,102,68
56,119,68
57,136,68
58,153,68
59,170,68
60,187,68
61,0,85
62,17,85
63,34,85
64,51,85
65,68,85
66,85,85
67,102,85
68,119,85
69,136,85
70,153,85
71,170,85
72,187,85
73,0,102
74,17,102
75,34,102
76,51,102
77,68,102
78,85,102
79,102,102
80,119,102
81,136,102
82,153,102
83,170,102
84,187,102
85,0,119
86,17,119
87,34,119
88,51,119
89,68,119
90,85,119
91,102,119
92,119,119
93,136,119
94,153,119
95,170,119
96,187,119
97,0,136
98,17,136
99,34,136
100,51,136
101,68,136
102,85,136
103,102,136
104,119,136
105,136,136
106,153,136
107,170,136
108,187,136
109,0,153
110,17,153
111,34,153
112,51,153
113,68,153
114,85,153
115,102,153
116,119,153
117,136,153
118,153,153
119,170,153
120,187,153
121,0,170
122,17,170
123,34,170
124,51,170
125,68,170
126,85,170
127,102,170
128,119,170
129,136,170
130,153,170
131,170,170
132,187,170
133,0,187
134,17,187
135,34,187
136,51,187
137,68,187
138,85,187
139,102,187
140,119,187
141,136,187
142,153,187
143,170,187
144,187,187
145,0,204
146,17,204
147,34,204
148,51,204
149,68,204
150,85,204
151,102,204
152,119,204
153,136,204
154,153,204
155,170,204
156,187,204
157,0,221
158,17,221
159,34,221
160,51,221
161,68,221
162,85,221
163,102,221
164,119,221
165,136,221
166,153,221
167,170,221
168,187,221
169,0,238
170,17,238
171,34,238
172,51,238
173,68,238
174,85,238
175,102,238
176,119,238
177,136,238
178,153,238
179,170,238
180,187,238
181,0,255
182,17,255
183,34,255
184,51,255
185,68,255
186,85,255
187,102,255
188,119,255
189,136,255
190,153,255
191,170,255
192,187,255
193,0,272
194,17,272
195,34,272
196,51,272
197,68,272
198,85,272
199,102,272
200,119,272
201,136,272
202,153,272
203,170,272
204,187,272
205,0,289
206,17,289
207,34,289
208,51,289
209,68,289
210,85,289
211,102,289
212,119,289
213,136,289
214,153,289
215,170,289
216,187,289
217,0,306
218,17,306
219,34,306
220,51,306
221,68,306
222,85,306
223,102,306
224,119,306
225,136,306
226,153,306
227,170,306
228,187,306
229,0,323
230,17,323
231,34,323
232,51,323
233,68,323
234,85,323
235,102,323
236,119,323
237,136,323
238,153,323
239,170,323
240,187,323
241,0,340
242,17,340
243,34,340
244,51,340
245,68,340
246,85,340
247,102,340
248,119,340
249,136,340
250,153,340
251,170,340
252,187,340
253,0,357
254,17,357
255,34,357
256,51,357
257,68,357
258,85,357
259,102,357
260,119,357
261,136,357
262,153,357
263,170,357
264,187,357
