1,0,0
2,12,0
3,24,0
4,36,0
5,48,0
6,60,0
7,72,0
8,84,0
9,96,0
10,108,0
11,120,0
12,132,0
13,144,0
14,156,0
15,168,0
16,180,0
17,0,12
18,12,12
19,24,12
20,36,12
21,48,12
22,60,12
23,72,12
24,84,12
25,96,12
26,108,12
27,120,12
28,132,12
29,144,12
30,156,12
31,168,12
32,180,12
33,0,24
34,12,24
35,24,24
36,36,24
37,48,24
38,60,24
39,72,24
40,84,24
41,96,24
42,108,24
43,120,24
44,132,24
45,144,24
46,156,24
47,168,24
48,180,24
49,0,36
50,12,36
51,24,36
52,36,36
53,48,36
54,60,36
55,72,36
56,84,36
57,96,36
58,108,36
59,120,36
60,132,36
61,144,36
62,156,36
63,168,36
64,180,36
65,0,48
66,12,48
67,24,48
68,36,48
69,48,48
70,60,48
71,72,48
72,84,48
73,96,48
74,108,48
75,120,48
76,132,48
77,144,48
78,156,48
79,168,48
80,180,48
81,0,60
82,12,60
83,24,60
84,36,60
85,48,60
86,60,60
87,72,60
88,84,60
89,96,60
90,108,60
91,120,60
92,132,60
93,144,60
94,156,60
95,168,60
96,180,60
97,0,72
98,12,72
99,24,72
100,36,72
101,48,72
102,60,72
103,72,72
104,84,72
105,96,72
106,108,72
107,120,72
108,132,72
109,144,72
110,156,72
111,168,72
112,180,72
113,0,84
114,12,84
115,24,84
116,36,84
117,48,84
118,60,84
119,72,84
120,84,84
121,96,84
122,108,84
123,120,84
124,132,84
125,144,84
126,156,84
127,168,84
128,180,84
129,0,96
130,12,96
131,24,96
132,36,96
133,48,96
134,60,96
135,72,96
136,84,96
137,96,96
138,108,96
139,120,96
140,132,96
141,144,96
142,156,96
143,168,96
144,180,96
145,0,108
146,12,108
147,24,108
148,36,108
149,48,108
150,60,108
151,72,108
152,84,108
153,96,108
154,108,108
155,120,108
156,132,108
157,144,108
158,156,108
159,168,108
160,180,108
161,0,120
162,12,120
163,24,120
164,36,120
165,48,120
166,60,120
167,72,120
168,84,120
169,96,120
170,108,120
171,120,120
172,132,120
173,144,120
174,156,120
175,168,120
176,180,120
177,0,132
178,12,132
179,24,132
180,36,132
181,48,132
182,60,132
183,72,132
184,84,132
185,96,132
186,108,132
187,120,132
188,132,132
189,144,132
190,156,132
191,168,132
192,180,132
193,0,144
194,12,144
195,24,144
196,36,144
197,48,144
198,60,144
199,72,144
200,84,144
201,96,144
202,108,144
203,120,144
204,132,144
205,144,144
206,156,144
207,168,144
208,180,144
209,0,156
210,12,156
211,24,156
212,36,156
213,48,156
214,60,156
215,72,156
216,84,156
217,96,156
218,108,156
219,120,156
220,132,156
221,144,156
222,156,156
223,168,156
224,180,156
225,0,168
226,12,168
227,24,168
228,36,168
229,48,168
230,60,168
231,72,168
232,84,168
233,96,168
234,108,168
235,120,168
236,132,168
237,144,168
238,156,168
239,168,168
240,180,168
241,0,180
242,12,180
243,24,180
244,36,180
245,48,180
246,60,180
247,72,180
248,84,180
249,96,180
250,108,180
251,120,180
252,132,180
253,144,180
254,156,180
255,168,180
256,180,180
257,0,192
258,12,192
259,24,192
260,36,192
261,48,192
262,60,192
263,72,192
264,84,192
265,96,192
266,108,192
267,120,192
268,132,192
269,144,192
270,156,192
271,168,192
272,180,192
273,0,204
274,12,204
275,24,204
276,36,204
277,48,204
278,60,204
279,72,204
280,84,204
281,96,204
282,108,204
283,120,204
284,132,204
285,144,204
286,156,204
287,168,204
288,180,204
289,0,216
290,12,216
291,24,216
292,36,216
293,48,216
294,60,216
295,72,216
296,84,216
297,96,216
298,108,216
299,120,216
300,132,216
301,144,216
302,156,216
303,168,216
304,180,216
305,0,228
306,12,228
307,24,228
308,36,228
309,48,228
310,60,228
311,72,228
312,84,228
313,96,228
