1,0,0
2,32,0
3,64,0
4,96,0
5,128,0
6,160,0
7,192,0
8,0,32
9,32,32
10,64,32
11,96,32
12,128,32
13,160,32
14,192,32
15,0,64
16,32,64
17,64,64
18,96,64
19,128,64
20,160,64
21,192,64
22,0,96
23,32,96
24,64,96
25,96,96
26,128,96
27,160,96
28,192,96
29,0,128
30,32,128
31,64,128
32,96,128
33,128,128
34,160,128
35,192,128
36,0,160
37,32,160
38,64,160
39,96,160
40,128,160
41,160,160
42,192,160
43,0,192
44,32,192
45,64,192
46,96,192
47,128,192
48,160,192
49,192,192
50,0,224
51,32,224
52,64,224
53,96,224
54,128,224
55,160,224
56,192,224
57,0,256
58,32,256
59,64,256
60,96,256
61,128,256
62,160,256
63,192,256
64,0,288
65,32,288
66,64,288
67,96,288
68,128,288
69,160,288
70,192,288
71,0,320
72,32,320
73,64,320
74,96,320
75,128,320
76,160,320
77,192,320
78,0,352
79,32,352
80,64,352
81,96,352
82,128,352
83,160,352
84,192,352
