1,0,0
2,3,0
3,6,0
4,9,0
5,12,0
6,15,0
7,18,0
8,21,0
9,24,0
10,27,0
11,30,0
12,33,0
13,36,0
14,39,0
15,42,0
16,45,0
17,48,0
18,51,0
19,54,0
20,57,0
21,60,0
22,63,0
23,66,0
24,69,0
25,72,0
26,75,0
27,78,0
28,81,0
29,84,0
30,87,0
31,90,0
32,93,0
33,96,0
34,99,0
35,102,0
36,105,0
37,108,0
38,111,0
39,114,0
40,117,0
41,120,0
42,123,0
43,126,0
44,129,0
45,132,0
46,135,0
47,138,0
48,141,0
49,144,0
50,147,0
51,150,0
52,153,0
53,156,0
54,159,0
55,162,0
56,165,0
57,168,0
58,171,0
59,174,0
60,177,0
61,180,0
62,0,3
63,3,3
64,6,3
65,9,3
66,12,3
67,15,3
68,18,3
69,21,3
70,24,3
71,27,3
72,30,3
73,33,3
74,36,3
75,39,3
76,42,3
77,45,3
78,48,3
79,51,3
80,54,3
81,57,3
82,60,3
83,63,3
84,66,3
85,69,3
86,72,3
87,75,3
88,78,3
89,81,3
90,84,3
91,87,3
92,90,3
93,93,3
94,96,3
95,99,3
96,102,3
97,105,3
98,108,3
99,111,3
100,114,3
101,117,3
102,120,3
103,123,3
104,126,3
105,129,3
106,132,3
107,135,3
108,138,3
109,141,3
110,144,3
111,147,3
112,150,3
113,153,3
114,156,3
115,159,3
116,162,3
117,165,3
118,168,3
119,171,3
120,174,3
121,177,3
122,180,3
123,0,6
124,3,6
125,6,6
126,9,6
127,12,6
128,15,6
129,18,6
130,21,6
131,24,6
132,27,6
133,30,6
134,33,6
135,36,6
136,39,6
137,42,6
138,45,6
139,48,6
140,51,6
141,54,6
142,57,6
143,60,6
144,63,6
145,66,6
146,69,6
147,72,6
148,75,6
149,78,6
150,81,6
151,84,6
152,87,6
153,90,6
154,93,6
155,96,6
156,99,6
157,102,6
158,105,6
159,108,6
160,111,6
161,114,6
162,117,6
163,120,6
164,123,6
165,126,6
166,129,6
167,132,6
168,135,6
169,138,6
170,141,6
171,144,6
172,147,6
173,150,6
174,153,6
175,156,6
176,159,6
177,162,6
178,165,6
179,168,6
180,171,6
181,174,6
182,177,6
183,180,6
184,0,9
185,3,9
186,6,9
187,9,9
188,12,9
189,15,9
190,18,9
191,21,9
192,24,9
193,27,9
194,30,9
195,33,9
196,36,9
197,39,9
198,42,9
199,45,9
200,48,9
201,51,9
202,54,9
203,57,9
204,60,9
205,63,9
206,66,9
207,69,9
208,72,9
209,75,9
210,78,9
211,81,9
212,84,9
213,87,9
214,90,9
215,93,9
216,96,9
217,99,9
218,102,9
219,105,9
220,108,9
221,111,9
222,114,9
223,117,9
224,120,9
225,123,9
226,126,9
227,129,9
228,132,9
229,135,9
230,138,9
231,141,9
232,144,9
233,147,9
234,150,9
235,153,9
236,156,9
237,159,9
238,162,9
239,165,9
240,168,9
241,171,9
242,174,9
243,177,9
244,180,9
245,0,12
246,3,12
247,6,12
248,9,12
249,12,12
250,15,12
251,18,12
252,21,12
253,24,12
254,27,12
255,30,12
256,33,12
257,36,12
258,39,12
259,42,12
260,45,12
261,48,12
262,51,12
263,54,12
264,57,12
265,60,12
266,63,12
267,66,12
268,69,12
269,72,12
270,75,12
271,78,12
272,81,12
273,84,12
274,87,12
275,90,12
276,93,12
277,96,12
278,99,12
279,102,12
280,105,12
281,108,12
282,111,12
283,114,12
284,117,12
285,120,12
286,123,12
287,126,12
288,129,12
289,132,12
290,135,12
291,138,12
292,141,12
293,144,12
294,147,12
295,150,12
296,153,12
297,156,12
298,159,12
299,162,12
300,165,12
301,168,12
302,171,12
303,174,12
304,177,12
305,180,12
306,0,15
307,3,15
308,6,15
309,9,15
310,12,15
311,15,15
312,18,15
313,21,15
314,24,15
315,27,15
316,30,15
317,33,15
318,36,15
319,39,15
320,42,15
321,45,15
322,48,15
323,51,15
324,54,15
325,57,15
326,60,15
327,63,15
328,66,15
329,69,15
330,72,15
331,75,15
332,78,15
333,81,15
334,84,15
335,87,15
336,90,15
337,93,15
338,96,15
339,99,15
340,102,15
341,105,15
342,108,15
343,111,15
344,114,15
345,117,15
346,120,15
347,123,15
348,126,15
349,129,15
350,132,15
351,135,15
352,138,15
353,141,15
354,144,15
355,147,15
356,150,15
357,153,15
358,156,15
359,159,15
360,162,15
361,165,15
362,168,15
363,171,15
364,174,15
365,177,15
366,180,15
367,0,18
368,3,18
369,6,18
370,9,18
371,12,18
372,15,18
373,18,18
374,21,18
375,24,18
376,27,18
377,30,18
378,33,18
379,36,18
380,39,18
381,42,18
382,45,18
383,48,18
384,51,18
385,54,18
386,57,18
387,60,18
388,63,18
389,66,18
390,69,18
391,72,18
392,75,18
393,78,18
394,81,18
395,84,18
396,87,18
397,90,18
398,93,18
399,96,18
400,99,18
401,102,18
402,105,18
403,108,18
404,111,18
405,114,18
406,117,18
407,120,18
408,123,18
409,126,18
410,129,18
411,132,18
412,135,18
413,138,18
414,141,18
415,144,18
416,147,18
417,150,18
418,153,18
419,156,18
420,159,18
421,162,18
422,165,18
423,168,18
424,171,18
425,174,18
426,177,18
427,180,18
428,0,21
429,3,21
430,6,21
431,9,21
432,12,21
433,15,21
434,18,21
435,21,21
436,24,21
437,27,21
438,30,21
439,33,21
440,36,21
441,39,21
442,42,21
443,45,21
444,48,21
445,51,21
446,54,21
447,57,21
448,60,21
449,63,21
450,66,21
451,69,21
452,72,21
453,75,21
454,78,21
455,81,21
456,84,21
457,87,21
458,90,21
459,93,21
460,96,21
461,99,21
462,102,21
463,105,21
464,108,21
465,111,21
466,114,21
467,117,21
468,120,21
469,123,21
470,126,21
471,129,21
472,132,21
473,135,21
474,138,21
475,141,21
476,144,21
477,147,21
478,150,21
479,153,21
480,156,21
481,159,21
482,162,21
483,165,21
484,168,21
485,171,21
486,174,21
487,177,21
488,180,21
489,0,24
490,3,24
491,6,24
492,9,24
493,12,24
494,15,24
495,18,24
496,21,24
497,24,24
498,27,24
499,30,24
500,33,24
501,36,24
502,39,24
503,42,24
504,45,24
505,48,24
506,51,24
507,54,24
508,57,24
509,60,24
510,63,24
511,66,24
512,69,24
513,72,24
514,75,24
515,78,24
516,81,24
517,84,24
518,87,24
519,90,24
520,93,24
521,96,24
522,99,24
523,102,24
524,105,24
525,108,24
526,111,24
527,114,24
528,117,24
529,120,24
530,123,24
531,126,24
532,129,24
533,132,24
534,135,24
535,138,24
536,141,24
537,144,24
538,147,24
539,150,24
