1,0,0
2,22,0
3,44,0
4,66,0
5,88,0
6,110,0
7,132,0
8,154,0
9,176,0
10,0,22
11,22,22
12,44,22
13,66,22
14,88,22
15,110,22
16,132,22
17,154,22
18,176,22
19,0,44
20,22,44
21,44,44
22,66,44
23,88,44
24,110,44
25,132,44
26,154,44
27,176,44
28,0,66
29,22,66
30,44,66
31,66,66
32,88,66
33,110,66
34,132,66
35,154,66
36,176,66
37,0,88
38,22,88
39,44,88
40,66,88
41,88,88
42,110,88
43,132,88
44,154,88
45,176,88
46,0,110
47,22,110
48,44,110
49,66,110
50,88,110
51,110,110
52,132,110
53,154,110
54,176,110
55,0,132
56,22,132
57,44,132
58,66,132
59,88,132
60,110,132
61,132,132
62,154,132
63,176,132
64,0,154
65,22,154
66,44,154
67,66,154
68,88,154
69,110,154
70,132,154
71,154,154
72,176,154
73,0,176
74,22,176
75,44,176
76,66,176
77,88,176
78,110,176
79,132,176
80,154,176
81,176,176
82,0,198
83,22,198
84,44,198
85,66,198
86,88,198
87,110,198
88,132,198
89,154,198
90,176,198
91,0,220
92,22,220
93,44,220
94,66,220
95,88,220
96,110,220
97,132,220
98,154,220
99,176,220
100,0,242
101,22,242
102,44,242
103,66,242
104,88,242
105,110,242
106,132,242
107,154,242
108,176,242
109,0,264
110,22,264
111,44,264
112,66,264
113,88,264
114,110,264
115,132,264
116,154,264
117,176,264
118,0,286
119,22,286
120,44,286
121,66,286
122,88,286
123,110,286
124,132,286
125,154,286
126,176,286
127,0,308
128,22,308
129,44,308
130,66,308
131,88,308
132,110,308
133,132,308
134,154,308
135,176,308
136,0,330
137,22,330
138,44,330
139,66,330
140,88,330
141,110,330
142,132,330
143,154,330
144,176,330
145,0,352
146,22,352
147,44,352
148,66,352
149,88,352
150,110,352
151,132,352
152,154,352
153,176,352
